Code armoire	Code Support	Date pose support	Forme support	Nature support	Code foyer	Date Pose Foyer	Marque Luminaire	Libellé Réf Luminaire	Puissance foyer (Watt)	Secteur foyer	Code Lampe	Type Lampe	Référence	Puissance	IRC	Type	Douille	Date pose lampe	Nom Régime	Latitude	Longitude
0972-	40100149	39031	CYLINDRIQUE	ACIER THERMOLAQUE	40100149	39031	COMATELEC	PHYLOS	184	SECTEUR 3	40100149-04	Tube Fluo	FLUO	36W	IR85	T40	D26	39031	HORS CONDUITE	45.18003355	5.706450082
0972-	40100149	39031	CYLINDRIQUE	ACIER THERMOLAQUE	40100149	39031	COMATELEC	PHYLOS	184	SECTEUR 3	40100149-03	Tube Fluo	FLUO	36W	IR85	T40	D26	39031	HORS CONDUITE	45.18003355	5.706450082
1701-	42200001	23377		BETON	42200001	38537	COMATELEC	SAPHIR	175	SECTEUR 4	42200001	SHP	TUBE	0150W	IR25	T22	E40	40289.69755	NOCTURNE	45.18045441	5.734237029
1701-	42200002	23377		BETON	42200002	38537	COMATELEC	SAPHIR	175	SECTEUR 4	42200002	SHP	TUBE	0150W	IR25	T22	E40	40289.69755	NOCTURNE	45.18021104	5.734226636
1701-	42200003	23377		BETON	42200003	38537	COMATELEC	SAPHIR	175	SECTEUR 4	42200003	SHP	TUBE	0150W	IR25	T22	E40	40289.69755	NOCTURNE	45.17996446	5.734213787
1701-	46400001	35005	OCTO-CONIQUE	ACIER GALVANISE	46400001	36875	COMATELEC	ONYX2	275	SECTEUR 4	46400001	SHP	TUBE	0250W	IR25	T22	E40	40289.69755	NOCTURNE	45.18057036	5.734818178
1701-	46400002	35005	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	46400002	36875	COMATELEC	ONYX2	275	SECTEUR 4	46400002	SHP	TUBE	0250W	IR25	T22	E40	41068.65132	NOCTURNE	45.18057684	5.734492715
1701-	46400003	35005	OCTO-CONIQUE	ACIER GALVANISE	46400003	36875	COMATELEC	ONYX2	275	SECTEUR 4	46400003	SHP	TUBE	0250W	IR25	T22	E40	40892.3737	NOCTURNE	45.18057812	5.734183393
1701-	46400004	35005	OCTO-CONIQUE	ACIER GALVANISE	46400004	36875	COMATELEC	ONYX2	275	SECTEUR 4	46400004	SHP	TUBE	0250W	IR25	T22	E40	41068.41388	NOCTURNE	45.18057833	5.733870049
1701-	46400006	36875	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	46400006	36875	COMATELEC	ONYX2	175	SECTEUR 4	46400006	SHP	TUBE	0150W	IR25	T22	E40	40289.69755	NOCTURNE	45.18057675	5.733269716
0008-	6910C023		FACADE	POLYESTER	69100011	32060	THORN	VM2S	175	SECTEUR 1	69100011	SHP	TUBE	0150W	IR25	T22	E40	41087.55066	NOCTURNE	45.18615238	5.716371253
1346A	48000129	39031	CYLINDRIQUE	ACIER THERMOLAQUE	48000129	38610	COMATELEC	PHYLOS	184	SECTEUR 3	48000129-04	Tube Fluo	FLUO	36W	IR85	T40	D26	40406.47885	HORS CONDUITE	45.18035246	5.718676874
1346A	48000129	39031	CYLINDRIQUE	ACIER THERMOLAQUE	48000129	38610	COMATELEC	PHYLOS	184	SECTEUR 3	48000129-03	Tube Fluo	FLUO	36W	IR85	T40	D26	40406.47885	HORS CONDUITE	45.18035246	5.718676874
1346A	48000129	39031	CYLINDRIQUE	ACIER THERMOLAQUE	48000129	38610	COMATELEC	PHYLOS	184	SECTEUR 3	48000129-02	Tube Fluo	FLUO	36W	IR85	T40	D26	40406.47885	NOCTURNE	45.18035246	5.718676874
1346A	48000129	39031	CYLINDRIQUE	ACIER THERMOLAQUE	48000129	38610	COMATELEC	PHYLOS	184	SECTEUR 3	48000129-01	Tube Fluo	FLUO	36W	IR85	T40	D26	40406.47885	NOCTURNE	45.18035246	5.718676874
1346A	48000133	38610	A SAISIR	A SAISIR	48000133	38610	COMATELEC	TRAM38	172	SECTEUR 3	48000133	I.C.	TUBE	150W	IR85	T28	E40	40406.47885	NOCTURNE	45.1803629	5.718542743
1346A	48000135	38610	A SAISIR	A SAISIR	48000135	38610	COMATELEC	TRAM38	172	SECTEUR 3	48000135	I.C.	TUBE	150W	IR85	T28	E40	40406.47885	NOCTURNE	45.1803401	5.71819929
1346A	48000137	40688.64428	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	48000137	40688.64428	THORN	CONTRAST	90	SECTEUR 3	48000137	I.M.	TUBE	0070W	IR75	T30	R7s	40688.64428	NOCTURNE	45.18031209	5.718055871
1346A	48000139	38610	A SAISIR	A SAISIR	48000139	38610	COMATELEC	TRAM38	172	SECTEUR 3	48000139	I.C.	TUBE	150W	IR85	T28	E40	40406.47885	NOCTURNE	45.18032131	5.717913418
1346A	48000141	38610	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	48000141	38610			90	SECTEUR 3	48000141	I.M.	TUBE	0070W	IR75	T30	R7s	40406.47885	NOCTURNE	45.18018292	5.717825392
1346A	48000143	38610	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	48000143	38610	THORN	CONTRAST	90	SECTEUR 3	48000143	I.M.	TUBE	0070W	IR75	T30	R7s	40406.47885	NOCTURNE	45.18029277	5.717770822
0995A	48000066	38498		ACIER	4800066A	38498	COMATELEC	TRAM38	172	SECTEUR 2	4800066A	I.C.	TUBE	150W	IR85	T28	E40	40406.47087	NOCTURNE	45.18088505	5.721904738
0995A	48000068	38498		ACIER	4800068A	38498	COMATELEC	TRAM38	172	SECTEUR 2	4800068A	I.C.	TUBE	150W	IR85	T28	E40	40406.47087	NOCTURNE	45.18086253	5.721673931
0995A	48000072	38498		ACIER	4800072A	38498	COMATELEC	TRAM38	172	SECTEUR 2	4800072A	I.C.	TUBE	150W	IR85	T28	E40	40406.47087	NOCTURNE	45.18083498	5.721415226
0995A	48000076	38498		ACIER	4800076A	38498	COMATELEC	TRAM38	172	SECTEUR 2	4800076A	I.C.	TUBE	150W	IR85	T28	E40	40406.47087	NOCTURNE	45.18081274	5.721152719
0995A	48000080	38498		ACIER	4800080A	38498	COMATELEC	TRAM38	172	SECTEUR 2	4800080A	I.C.	TUBE	150W	IR85	T28	E40	40406.47087	NOCTURNE	45.18078866	5.720829317
0995A	48000084	38498		ACIER	4800084A	38498	COMATELEC	TRAM38	172	SECTEUR 2	4800084A	I.C.	TUBE	150W	IR85	T28	E40	40406.47087	NOCTURNE	45.1807737	5.720598187
0801-	48100026	38497	CYLINDRO-CONIQUE	ACIER	48100026	38777	COMATELEC	TRAM38	172	SECTEUR 2	48100026	I.C.	TUBE	150W	IR85	T28	E40	40406.43296	NOCTURNE	45.18311993	5.729550838
0001-	66900018	38505	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	66900018	38505	ECLATEC	ELIPT 55	290	SECTEUR 2	66900018	SHP	TUBE	0250W	IR25	T22	E40	41032.54242	NOCTURNE	45.18352746	5.719839054
0040-	23420022	38504	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	23420022	38504	COMATELEC	MAYA	125	SECTEUR 6	23420022	SHP	TUBE	0100W	IR25	T22	E40	41311.39758	NOCTURNE	45.16697913	5.726646647
0040-	23420024	38504	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	23420024	38504	COMATELEC	MAYA	120	SECTEUR 6	23420024	SHP	TUBE	0100W	IR25	T22	E40	41311.39758	NOCTURNE	45.166817	5.726652864
0040-	23420026	38504	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	23420026	38504	COMATELEC	MAYA	120	SECTEUR 6	23420026	SHP	TUBE	0100W	IR25	T22	E40	41311.39758	NOCTURNE	45.1666756	5.726658964
0040-	23420028	38504	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	23420028	38504	COMATELEC	MAYA	120	SECTEUR 6	23420028	SHP	TUBE	0100W	IR25	T22	E40	41320.56807	NOCTURNE	45.16657338	5.726663076
0040-	23420020	38504	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	23420020	38504	COMATELEC	MAYA	120	SECTEUR 6	23420020	SHP	TUBE	0100W	IR25	T22	E40	41311.39758	NOCTURNE	45.16712563	5.726640512
0040-	41300081	38504	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	41300081	38504	COMATELEC	MAYA	175	SECTEUR 6	41300081	SHP	TUBE	0150W	IR25	T22	E40	41311.39758	NOCTURNE	45.16657115	5.726537372
0040-	41300082	38504	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	41300082	38504	COMATELEC	MAYA	175	SECTEUR 6	41300082	SHP	TUBE	0150W	IR25	T22	E40	41311.39758	NOCTURNE	45.16656534	5.726229814
0027-	65230013	38504	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	65230013	38504	COMATELEC	MAYA	120	SECTEUR 6	65230013	SHP	TUBE	0100W	IR25	T22	E40	41319.33344	NOCTURNE	45.16734308	5.726630592
0027-	65230015	38504	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	65230015	38504	COMATELEC	MAYA	175	SECTEUR 6	65230015	SHP	TUBE	0150W	IR25	T22	E40	41319.33344	NOCTURNE	45.16733728	5.72634131
0040-	65230012	38504	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	65230012	38504	COMATELEC	SAPHIR	125	SECTEUR 6	65230012	SHP	TUBE	0100W	IR25	T22	E40	41311.39758	NOCTURNE	45.16722778	5.72663615
0293-	27300014	38516	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	27300014	38516	ECLATEC	BTX 183	175	SECTEUR 1	27300014	SHP	TUBE	0150W	IR25	T22	E40	39183	NOCTURNE	45.19456795	5.710761388
0293-	27300015	38516	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	27300015	38516	ECLATEC	BTX 183	175	SECTEUR 1	27300015	SHP	TUBE	0150W	IR25	T22	E40	41074.57477	NOCTURNE	45.19437979	5.710618179
0293-	27300016	38516	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	27300016	38516	ECLATEC	BTX 183	175	SECTEUR 1	27300016	SHP	TUBE	0150W	IR25	T22	E40	39183	NOCTURNE	45.19419377	5.710347687
0293-	27300019	38516	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	27300019	38516	ECLATEC	BTX 183	175	SECTEUR 1	27300019	SHP	TUBE	0150W	IR25	T22	E40	41074.57477	NOCTURNE	45.19369387	5.709688598
0293-	27300020	38516	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	27300020	38516	ECLATEC	BTX 183	175	SECTEUR 1	27300020	SHP	TUBE	0150W	IR25	T22	E40	41197.45838	NOCTURNE	45.19352843	5.709472463
0293-	27300021	38565	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	27300021	38565	ECLATEC	BTX 183	175	SECTEUR 1	27300021	SHP	TUBE	0150W	IR25	T22	E40	40785.59736	NOCTURNE	45.19335117	5.709240311
1896-	12750004	38519	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	12750004	38519	ECLATEC	ELIPT 55	122	SECTEUR 1	12750004	I.C.	TUBE	100W	IR83	T28	E40	41051.54161	NOCTURNE	45.19004066	5.710164269
0353-	27300093	38677	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	27300093	38677	ECLATEC	BTX 183	175	SECTEUR 1	27300093	SHP	TUBE	0150W	IR25	T22	E40	41197.45838	NOCTURNE	45.19465413	5.710487458
1404A	40100102	38566	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	4010102A	38566	COMATELEC	TRAM38	172	SECTEUR 1	4010102A	I.C.	TUBE	150W	IR85	T28	E40	38566	NOCTURNE	45.18031338	5.710967178
1404A	40100104	38566	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	4010104A	38566	COMATELEC	TRAM38	172	SECTEUR 1	4010104A	I.C.	TUBE	150W	IR85	T28	E40	38566	NOCTURNE	45.18031059	5.710707728
0063-	49300016	23285		BETON	49300016	38526	COMATELEC	SAPHIR	120	SECTEUR 4	49300016	SHP	TUBE	0100W	IR25	T22	E40	40290.68904	NOCTURNE	45.17625506	5.73850175
0063-	64500004	27120		BETON	64500004	38526	COMATELEC	SAPHIR	175	SECTEUR 4	64500004	SHP	TUBE	0150W	IR25	T22	E40	40290.68904	NOCTURNE	45.17631022	5.738775121
0063-	64500005	27120		BETON	64500005	38526	COMATELEC	SAPHIR	175	SECTEUR 4	64500005	SHP	TUBE	0150W	IR25	T22	E40	40290.68904	NOCTURNE	45.17617754	5.738228754
0063-	64500006	27120		BETON	64500006	38526	COMATELEC	SAPHIR	175	SECTEUR 4	64500006	SHP	TUBE	0150W	IR25	T22	E40	40290.68904	NOCTURNE	45.17609143	5.737878877
0512-	64500007	27120		BETON	64500007	38526	COMATELEC	SAPHIR	175	SECTEUR 4	64500007	SHP	TUBE	0150W	IR25	T22	E40	40329.6	NOCTURNE	45.17603747	5.737664565
1701-	32400005	32274		BETON	32400005	38537	COMATELEC	SAPHIR	175	SECTEUR 4	32400005	SHP	TUBE	0150W	IR25	T22	E40	40289.69755	NOCTURNE	45.17924648	5.734120269
1701-	32400006	27120		BETON	32400006	38537	COMATELEC	SAPHIR	175	SECTEUR 4	32400006	SHP	TUBE	0150W	IR25	T22	E40	40289.69755	NOCTURNE	45.17924667	5.733874083
1701-	32400007	27120		BETON	32400007	38537	COMATELEC	SAPHIR	175	SECTEUR 4	32400007	SHP	TUBE	0150W	IR25	T22	E40	40289.69755	NOCTURNE	45.17925163	5.733532603
1701-	32400008	27120		BETON	32400008	38537	COMATELEC	SAPHIR	175	SECTEUR 4	32400008	SHP	TUBE	0150W	IR25	T22	E40	40289.69755	NOCTURNE	45.17925775	5.733153275
1701-	32400009	27120		BOIS	32400009	38537	COMATELEC	SAPHIR	175	SECTEUR 4	32400009	SHP	TUBE	0150W	IR25	T22	E40	40289.69755	NOCTURNE	45.17926994	5.732522704
1701-	32400010	27120		BOIS	32400010	38537	COMATELEC	SAPHIR	175	SECTEUR 4	32400010	SHP	TUBE	0150W	IR25	T22	E40	40289.69755	NOCTURNE	45.17928126	5.73214406
1701-	32400011	32021		ACIER THERMOLAQUE	32400011	38537	COMATELEC	SAPHIR	175	SECTEUR 4	32400011	SHP	TUBE	0150W	IR25	T22	E40	40289.69755	NOCTURNE	45.17918154	5.73189798
1132-	48570004	27061		ACIER	4857M209	40716.566	DECAUX	ABRIS BUS	360	SECTEUR 5	4857M209	ABRIS	BUS					40336.52075	MOBILIER URBAIN EN CONDUITE	45.17863966	5.749889242
1116-	16600019	24563	OCTO-CONIQUE	ACIER GALVANISE	1660M214	38909	DECAUX	ABRIS BUS	360	SECTEUR 4	1660M214	ABRIS	BUS					40241.70369	MOBILIER URBAIN EN CONDUITE	45.18393783	5.739698787
0007-	38200042	37280	CYLINDRO-CONIQUE	ACIER GALVANISE	3820M219	38293	DECAUX	ABRIS BUS	360	SECTEUR 1	3820M219	ABRIS	BUS						MOBILIER URBAIN HORS CONDUITE		
0379-	1650C005		FACADE	POLYESTER	33200006	32509	THORN	PLACE DU TERTRE EP15	270	SECTEUR 2	33200006	BF	OVOIDE	250W	IR51	T33	E40	40778.31117	NOCTURNE	45.19230279	5.728809323
1759-	38600110	38908	CYLINDRIQUE	ALU ANODISE	38600110	38908	COMATELEC	PHYLOS	184	SECTEUR 2	38600110-04	Tube Fluo	FLUO	36W	IR85	T40	D26	40234.63712	HORS CONDUITE	45.18620368	5.733861748
1759-	38600110	38908	CYLINDRIQUE	ALU ANODISE	38600110	38908	COMATELEC	PHYLOS	184	SECTEUR 2	38600110-03	Tube Fluo	FLUO	36W	IR85	T40	D26	40234.63712	HORS CONDUITE	45.18620368	5.733861748
1759-	38600110	38908	CYLINDRIQUE	ALU ANODISE	38600110	38908	COMATELEC	PHYLOS	184	SECTEUR 2	38600110-02	Tube Fluo	FLUO	36W	IR85	T40	D26	40234.63712	NOCTURNE	45.18620368	5.733861748
1759-	38600110	38908	CYLINDRIQUE	ALU ANODISE	38600110	38908	COMATELEC	PHYLOS	184	SECTEUR 2	38600110-01	Tube Fluo	FLUO	36W	IR85	T40	D26	40234.63712	NOCTURNE	45.18620368	5.733861748
0972-	40100085	39031	CYLINDRIQUE	ACIER THERMOLAQUE	40100085	39031	COMATELEC	PHYLOS	184	SECTEUR 3	40100085-01	Tube Fluo	FLUO	36W	IR85	T40	D26	40382.69652	NOCTURNE	45.18010172	5.710943894
0978-	40100054	38778	CYLINDRIQUE	ACIER THERMOLAQUE	40100054	38778	COMATELEC	PHYLOS	184	SECTEUR 1	40100054-03	Tube Fluo	FLUO	36W	IR85	T40	D26	38778	HORS CONDUITE	45.18040288	5.713387787
0978-	40100054	38778	CYLINDRIQUE	ACIER THERMOLAQUE	40100054	38778	COMATELEC	PHYLOS	184	SECTEUR 1	40100054-02	Tube Fluo	FLUO	36W	IR85	T40	D26	40382.69652	NOCTURNE	45.18040288	5.713387787
0978-	40100054	38778	CYLINDRIQUE	ACIER THERMOLAQUE	40100054	38778	COMATELEC	PHYLOS	184	SECTEUR 1	40100054-01	Tube Fluo	FLUO	36W	IR85	T40	D26	40382.69652	NOCTURNE	45.18040288	5.713387787
0978-	40100056	38778	CYLINDRO-CONIQUE	ACIER GALVANISE	40100056	38848	COMATELEC	TRAM38	172	SECTEUR 1	40100056	I.C.	TUBE	150W	IR85	T28	E40	40351.62851	NOCTURNE	45.18034668	5.713248172
0978-	40100072	38778	CYLINDRIQUE	ACIER THERMOLAQUE	40100072	38778	COMATELEC	PHYLOS	184	SECTEUR 1	40100072-04	Tube Fluo	FLUO	36W	IR85	T40	D26	38778	HORS CONDUITE	45.18039296	5.713104533
0978-	40100072	38778	CYLINDRIQUE	ACIER THERMOLAQUE	40100072	38778	COMATELEC	PHYLOS	184	SECTEUR 1	40100072-03	Tube Fluo	FLUO	36W	IR85	T40	D26	38778	HORS CONDUITE	45.18039296	5.713104533
0978-	40100072	38778	CYLINDRIQUE	ACIER THERMOLAQUE	40100072	38778	COMATELEC	PHYLOS	184	SECTEUR 1	40100072-02	Tube Fluo	FLUO	36W	IR85	T40	D26	40382.69652	NOCTURNE	45.18039296	5.713104533
0978-	40100072	38778	CYLINDRIQUE	ACIER THERMOLAQUE	40100072	38778	COMATELEC	PHYLOS	184	SECTEUR 1	40100072-01	Tube Fluo	FLUO	36W	IR85	T40	D26	40382.69652	NOCTURNE	45.18039296	5.713104533
0972-	40100085	39031	CYLINDRIQUE	ACIER THERMOLAQUE	40100085	39031	COMATELEC	PHYLOS	184	SECTEUR 3	40100085-04	Tube Fluo	FLUO	36W	IR85	T40	D26	39031	HORS CONDUITE	45.18010172	5.710943894
0972-	40100085	39031	CYLINDRIQUE	ACIER THERMOLAQUE	40100085	39031	COMATELEC	PHYLOS	184	SECTEUR 3	40100085-03	Tube Fluo	FLUO	36W	IR85	T40	D26	39031	HORS CONDUITE	45.18010172	5.710943894
0972-	40100085	39031	CYLINDRIQUE	ACIER THERMOLAQUE	40100085	39031	COMATELEC	PHYLOS	184	SECTEUR 3	40100085-02	Tube Fluo	FLUO	36W	IR85	T40	D26	40382.69652	NOCTURNE	45.18010172	5.710943894
0972-	40100087	39031	CYLINDRIQUE	ACIER THERMOLAQUE	40100087	39031	COMATELEC	PHYLOS	184	SECTEUR 3	40100087-02	Tube Fluo	FLUO	36W	IR85	T40	D26	40382.69652	NOCTURNE	45.1800959	5.710586203
0972-	40100087	39031	CYLINDRIQUE	ACIER THERMOLAQUE	40100087	39031	COMATELEC	PHYLOS	184	SECTEUR 3	40100087-04	Tube Fluo	FLUO	36W	IR85	T40	D26	39031	HORS CONDUITE	45.1800959	5.710586203
0972-	40100087	39031	CYLINDRIQUE	ACIER THERMOLAQUE	40100087	39031	COMATELEC	PHYLOS	184	SECTEUR 3	40100087-03	Tube Fluo	FLUO	36W	IR85	T40	D26	39031	HORS CONDUITE	45.1800959	5.710586203
0972-	40100087	39031	CYLINDRIQUE	ACIER THERMOLAQUE	40100087	39031	COMATELEC	PHYLOS	184	SECTEUR 3	40100087-01	Tube Fluo	FLUO	36W	IR85	T40	D26	40382.69652	NOCTURNE	45.1800959	5.710586203
1377-	4700C030		FACADE	POLYESTER	4700M222	38355	DECAUX	ABRIS BUS	360		4700M222	ABRIS	BUS					41220.41906	MOBILIER URBAIN HORS CONDUITE		
1455-	42900043	24504		ACIER	4290M234	38334	DECAUX	ABRIS BUS	360	SECTEUR 4	4290M234	ABRIS	BUS						MOBILIER URBAIN EN CONDUITE	45.162081	5.716092619
0247TR01	43400081	40758.53985	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	43400081	40819.66171	ECLATEC	ELIPT 45	67	SECTEUR 5	43400081	CPO	TUBE	060W	IR66	T28	PGZ12	40819.66171	NOCTURNE	45.1750949	5.745024748
1505-	0166P1505		CHASSIS EP	POLYESTER	85240190	41093.65302	ECLATEC	ELIPT 45	51	SECTEUR 6	85240190	CPO	TUBE	045W	IR59	T28	PGZ12	41093.65302	NOCTURNE	45.16276916	5.724110763
1433-	13250010	39028	OCTO-CONIQUE	ACIER THERMOLAQUE	1325010A	39028	ECLATEC	ELIPT 45	90	SECTEUR 5	1325010A	I.C.	TUBE	070W	IR83	T27	E27	40313.37663	NOCTURNE	45.17507813	5.74112844
1433-	13250009	39028	OCTO-CONIQUE	ACIER THERMOLAQUE	13250009	39028	ECLATEC	ELIPT 45	90	SECTEUR 5	13250009	I.C.	TUBE	070W	IR83	T27	E27	40313.37663	NOCTURNE	45.17500729	5.740884738
1433-	13250010	39028	OCTO-CONIQUE	ACIER THERMOLAQUE	13250010	39028	ECLATEC	ELIPT 45	90	SECTEUR 5	13250010	I.C.	TUBE	070W	IR83	T27	E27	40313.37663	NOCTURNE	45.17504981	5.741128414
1433-	13250012	39028	OCTO-CONIQUE	ACIER THERMOLAQUE	13250012	39028	ECLATEC	ELIPT 45	90	SECTEUR 5	13250012	I.C.	TUBE	070W	IR83	T27	E27	40313.37663	NOCTURNE	45.17504776	5.740674758
1433-	13250009	39028	OCTO-CONIQUE	ACIER THERMOLAQUE	1325009A	39028	ECLATEC	ELIPT 45	90	SECTEUR 5	1325009A	I.C.	TUBE	070W	IR83	T27	E27	40313.37663	NOCTURNE	45.17500829	5.740846176
1888-	67400038	39037	CYLINDRO-CONIQUE	A SAISIR	67400038	38749	COMATELEC	TRAM38	172	SECTEUR 5	67400038	I.C.	TUBE	150W	IR85	T28	E40	40234.63712	NOCTURNE	45.18710855	5.742564077
1346A	31200001	39038	CYLINDRO-CONIQUE	ALU ANODISE	31200001	39038	ECLATEC	ELIPT 55	175	SECTEUR 4	31200001	SHP	TUBE	0150W	IR25	T22	E40	40406.47885	NOCTURNE	45.18041921	5.721165042
1784-	20900003	38681	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	2090003A	39028			170	SECTEUR 4	2090003A	I.C.	TUBE	150W	IR85	T28	E40	39038	NOCTURNE	45.18349972	5.732514265
1338-	36610081	39024	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	36610081	39024	ECLATEC	ELIPT 45	90	SECTEUR 2	36610081	I.C.	TUBE	070W	IR83	T27	E27	40653.42943	NOCTURNE	45.19188773	5.738538194
1338-	36610082	39024	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	36610082	39024	ECLATEC	ELIPT 45	90	SECTEUR 2	36610082	I.C.	TUBE	070W	IR83	T27	E27	40653.42943	NOCTURNE	45.19177848	5.738665312
1338-	36610083	39024	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	36610083	39024	ECLATEC	ELIPT 45	90	SECTEUR 2	36610083	I.C.	TUBE	070W	IR83	T27	E27	40653.42943	NOCTURNE	45.19167956	5.738799656
1346A	48000145	38610	A SAISIR	A SAISIR	48000145	38610	COMATELEC	TRAM38	172	SECTEUR 3	48000145	I.C.	TUBE	150W	IR85	T28	E40	40406.47885	NOCTURNE	45.18030059	5.71759904
1346A	48000147	38610	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	48000147	38610	THORN	CONTRAST	90	SECTEUR 3	48000147	I.M.	TUBE	0070W	IR75	T30	R7s	40406.47885	NOCTURNE	45.18027371	5.717480262
1346A	48000149	38610	A SAISIR	A SAISIR	48000149	38610	COMATELEC	TRAM38	172	SECTEUR 3	48000149	I.C.	TUBE	150W	IR85	T28	E40	40406.47885	NOCTURNE	45.18028401	5.717340367
1346A	48000151	38610	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	48000151	38610	THORN	CONTRAST	90	SECTEUR 3	48000151	I.M.	TUBE	0070W	IR75	T30	R7s	40406.47885	NOCTURNE	45.18025585	5.717207215
1346A	48000153	38610	A SAISIR	A SAISIR	48000153	38610	COMATELEC	TRAM38	172	SECTEUR 3	48000153	I.C.	TUBE	150W	IR85	T28	E40	41354.6205	NOCTURNE	45.18026393	5.717051467
1346A	48000155	38610	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	48000155	38610	THORN	CONTRAST	90	SECTEUR 3	48000155	I.M.	TUBE	0070W	IR75	T30	R7s	40406.47885	NOCTURNE	45.18023756	5.716953192
0027-	23420016	38625	CYLINDRO-CONIQUE	ACIER GALVANISE	23420016	38610	COMATELEC	MAYA	120	SECTEUR 6	23420016	SHP	TUBE	0100W	IR25	T22	E40	41319.33344	NOCTURNE	45.16760274	5.726619309
0027-	23420018	38625	CYLINDRO-CONIQUE	ACIER GALVANISE	23420018	38625	COMATELEC	MAYA	120	SECTEUR 6	23420018	SHP	TUBE	0100W	IR25	T22	E40	41320.56807	NOCTURNE	45.1674642	5.726625481
0039-	57300020	38625	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	57300020	38625	ECLATEC	BTX 183	175	SECTEUR 1	57300020	SHP	TUBE	0150W	IR25	T22	E40	41359.37038	NOCTURNE	45.19209972	5.710173423
0039-	57300021	38625	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	57300021	38625	ECLATEC	BTX 183	175	SECTEUR 1	57300021	SHP	TUBE	0150W	IR25	T22	E40	40259.43056	NOCTURNE	45.19225167	5.709959389
0039-	57300022	38625	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	57300022	38625	ECLATEC	BTX 183	175	SECTEUR 1	57300022	SHP	TUBE	0150W	IR25	T22	E40	41359.37038	NOCTURNE	45.19240805	5.709739677
0039-	57300023	38625	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	57300023	38625	ECLATEC	BTX 183	175	SECTEUR 1	57300023	SHP	TUBE	0150W	IR25	T22	E40	40518.56181	NOCTURNE	45.1925626	5.709524519
0039-	57300070	38625	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	57300070	38625	ECLATEC	BTX 183	175	SECTEUR 1	57300070	SHP	TUBE	0150W	IR25	T22	E40	40332.57569	NOCTURNE	45.1919456	5.710390361
0039-	57300022	38625	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	5730022A	38625	ECLATEC	BTX 183	175	SECTEUR 1	5730022A	SHP	TUBE	0150W	IR25	T22	E40	41359.37038	NOCTURNE	45.19238666	5.709713209
0039-	5885C005		FACADE	POLYESTER	58850004	38896	ECLATEC	ELIPT 45	120	SECTEUR 1	58850004	SHP	TUBE	0100W	IR25	T22	E40	39182	NOCTURNE	45.19210855	5.709033344
0978-	40100050	38778	CYLINDRIQUE	ACIER THERMOLAQUE	40100050	38778	COMATELEC	PHYLOS	184	SECTEUR 1	40100050-04	Tube Fluo	FLUO	36W	IR85	T40	D26	38778	HORS CONDUITE	45.18041187	5.713624208
0978-	40100050	38778	CYLINDRIQUE	ACIER THERMOLAQUE	40100050	38778	COMATELEC	PHYLOS	184	SECTEUR 1	40100050-03	Tube Fluo	FLUO	36W	IR85	T40	D26	38778	HORS CONDUITE	45.18041187	5.713624208
