Luminaire - Type,Luminaire - Code luminaire,Luminaire - Hauteur de feu,Luminaire - X,Luminaire - Y,Lampe - IRC,Lampe - Température Couleur,Lampe - Régime,Lampe - Régime (simplifié),Latitude,Longitude
CLASSIQUE,42900057,12,913189.36,6454738.87,25,2000,CREM NOCTURNE,Fonctionnement standard,45.15897512992785,5.71370328130587
CLASSIQUE,4290043A,12,913335.37,6455080.11,25,2000,CREM NOCTURNE AVEC VARIATIEUR (Réduction de  50 % flux - 40 % puissance de 23h à 6h),Abaissement en milieu de nuit,45.162000688769666,5.715709719213243
CLASSIQUE,4290043B,12,913331.81,6455074.92,25,2000,CREM NOCTURNE AVEC VARIATIEUR (Réduction de  50 % flux - 40 % puissance de 23h à 6h),Abaissement en milieu de nuit,45.161955087240315,5.7156621656814375
CLASSIQUE,4290043C,12,913329.52,6455077.82,25,2000,CREM NOCTURNE AVEC VARIATIEUR (Réduction de  50 % flux - 40 % puissance de 23h à 6h),Abaissement en milieu de nuit,45.16198189273866,5.715634306622749
CLASSIQUE,4290044A,12,913313.93,6455044.15,25,2000,CREM NOCTURNE,Fonctionnement standard,45.16168372987526,5.715421272447665
CLASSIQUE,4290044B,12,913317.15,6455039.55,25,2000,CREM NOCTURNE,Fonctionnement standard,45.16164133856983,5.715460216832816
CLASSIQUE,4300005,8,913088.41,6456423.06,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.1741620684108,5.713155619870835
CLASSIQUE,4300006,8,913052.21,6456395.8,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.17392795680346,5.7126831454740605
CLASSIQUE,4300007,8,913027.53,6456376.99,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.173766321085594,5.712360931471553
CLASSIQUE,4300043,5,912497.91,6456252.26,88,2800,GRE NOCTURNE,Fonctionnement standard,45.17280746552627,5.705568464275802
CLASSIQUE,4300044,5,912536.3,6456253.6,88,2800,GRE NOCTURNE,Fonctionnement standard,45.17280768124468,5.706057455779319
CLASSIQUE,4300045,5,912536.5,6456266.73,88,2800,GRE NOCTURNE,Fonctionnement standard,45.172925774493876,5.706065727084163
CLASSIQUE,4300046,5,912498.38,6456266.84,88,2800,GRE NOCTURNE,Fonctionnement standard,45.17293852386899,5.705580801889533
CLASSIQUE,43100001,8,913000.83,6456102.45,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.171304038216,5.711901237408902
CLASSIQUE,43100002,8,913028.05,6456097.41,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.171250267742856,5.712245323472168
CLASSIQUE,43100003,8,913020.28,6456073.05,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.1710334589083,5.712135826110562
CLASSIQUE,43100004,8,913011.44,6456046.25,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.170795023676526,5.712011650771918
CLASSIQUE,43100005,8,913003.35,6456021.82,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.17057768365469,5.711898053667586
CLASSIQUE,43100006,8,912997.78,6456004.96,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.17042768554146,5.7118198246709335
CLASSIQUE,43100007,8,912986.42,6455973.42,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.170147374620875,5.711661521945927
CLASSIQUE,43200001,9,912825.94,6457156.57,25,2000,GRE NOCTURNE,Fonctionnement standard,45.180843951363364,5.71013675754763
CLASSIQUE,43200002,9,912824.55,6457130.2,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18060708105891,5.710107550591973
CLASSIQUE,43200003,10,912826.54,6457115.69,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18047589282851,5.710126532210877
CLASSIQUE,43200004,6,912834.52,6457244.62,25,2000,GRE NOCTURNE,Fonctionnement standard,45.181633649418885,5.710284399702778
CLASSIQUE,43200005,6,912833.39,6457224.97,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18145717107827,5.710261436022365
CLASSIQUE,43200006,6,912832.62,6457205,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18127770186991,5.710242913372827
CLASSIQUE,43200007,6,912832,6457184.98,25,2000,GRE NOCTURNE,Fonctionnement standard,45.1810977363747,5.710226277614133
CLASSIQUE,43400001,8,915229.61,6457595.98,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18405121466234,5.740914926128834
CLASSIQUE,43400002,8,915233.31,6457576.21,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18387215337703,5.740953271320394
CLASSIQUE,43400003,8,915237.99,6457548.38,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18362025600754,5.741000524751752
CLASSIQUE,43400004,8,915241.61,6457523.89,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18339874566735,5.7410357657221365
CLASSIQUE,43400005,8,915239.97,6457499.74,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18318193864906,5.741004226229916
CLASSIQUE,43400006,8,915236.65,6457475.75,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18296709641632,5.740951380745323
CLASSIQUE,43400007,8,915233.66,6457457.44,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18280326387585,5.740905244443492
CLASSIQUE,43400008,8,915229.91,6457430.25,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18255976002225,5.740845514347736
CLASSIQUE,43400009,8,915226.31,6457406.41,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18234635504715,5.74078917355453
CLASSIQUE,43400010,8,915227.84,6457385.99,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18216212276514,5.7407996193023525
CLASSIQUE,43400011,8,915232.41,6457362.42,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.181948594544046,5.740847354571048
CLASSIQUE,43400012,8,915241.62,6457331.45,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18166702573483,5.7409508594944585
CLASSIQUE,43400013,8,915250.14,6457298.39,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18136686512013,5.741044660303155
CLASSIQUE,43400014,8,915259.27,6457274.92,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18115281166185,5.741150459367874
CLASSIQUE,43400015,8,915270.24,6457250.75,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18093188395291,5.741279360270747
CLASSIQUE,43400016,8,915279.98,6457228.54,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18072897804487,5.74139347598097
CLASSIQUE,43400017,8,915292.34,6457202.3,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.180488988252165,5.741539146211143
CLASSIQUE,43400018,8,915301.32,6457184.02,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.180321684657436,5.741645326912961
CLASSIQUE,43400019,8,915312.27,6457160.97,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.180110841245934,5.741774464479409
CLASSIQUE,43400020,8,915322.5,6457139.05,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17991039132773,5.741894939487184
CLASSIQUE,43400022,8,915350.51,6457100.8,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.179557433641655,5.7422344209152385
CLASSIQUE,43400023,8,915358.52,6457076.79,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17933886999757,5.742325722921871
CLASSIQUE,43400024,8,915365.97,6457051.79,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.179111572640934,5.742409461413167
CLASSIQUE,43400025,8,915376.44,6457018.1,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17880513207559,5.742527782227021
CLASSIQUE,43400026,8,915385.64,6456987.46,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17852653461357,5.742631291512369
CLASSIQUE,43400027,8,915394.93,6456956.68,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.178246649109845,5.742735882963993
CLASSIQUE,43400029,8,915388.29,6456940.46,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17810276610986,5.74264422947419
CLASSIQUE,43400030,8,915396.46,6456913.39,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17785661608881,5.74273621034158
CLASSIQUE,43400031,8,915404.31,6456887.04,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17761704514859,5.742824437325414
CLASSIQUE,43400032,8,915411.06,6456863.5,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.177403104533965,5.742899910564846
CLASSIQUE,43400033,8,915417.44,6456839.46,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17718478022645,5.742970454628314
CLASSIQUE,43400034,8,915422.92,6456814.58,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.176959178417725,5.743029176041396
CLASSIQUE,43400035,8,915432.17,6456790.04,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17673545713772,5.743136012781242
CLASSIQUE,43400036,8,915446.57,6456765.81,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17651291468114,5.743308508593868
CLASSIQUE,43400037,8,915464.19,6456742.15,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.176294494082676,5.743522222619293
CLASSIQUE,43400038,8,915482.71,6456716.96,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17606202352915,5.743746708814617
CLASSIQUE,43400039,8,915500.97,6456692.23,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.1758337732803,5.743968088689177
CLASSIQUE,43400040,8,915514.87,6456670.05,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.175629833365164,5.7441351238237415
CLASSIQUE,43400041,8,915532.52,6456649.41,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17543857794153,5.74435054882699
CLASSIQUE,43400042,9,915550.7,6456622.21,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17518812475312,5.744569813256923
CLASSIQUE,43400043,9,915567.62,6456599.38,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.174977389780054,5.744774978721894
CLASSIQUE,43400044,9,915581.51,6456574.03,25,2000,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.17474492593262,5.744940478574633
CLASSIQUE,43400045,9,915599.08,6456580.97,25,2000,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.174801878280654,5.74516708319423
CLASSIQUE,43400046,9,915589.67,6456552.69,25,2000,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.174550339910766,5.745034851849991
CLASSIQUE,43400047,9,915607.07,6456559.79,25,2000,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.17460878506396,5.74525936376095
CLASSIQUE,43400048,10,915607.6,6456515.09,25,2000,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.17420637716752,5.745246327234567
CLASSIQUE,43400049,10,915617.05,6456487.98,25,2000,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.173959464644625,5.7453545570485876
CLASSIQUE,43400050,10,915627.41,6456458.79,25,2000,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.173693549899475,5.745473442692089
CLASSIQUE,43400052,10,915646.37,6456403.59,25,2000,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.17319088687355,5.745690226992658
CLASSIQUE,43400053,10,915649.85,6456375.5,25,2000,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.172937024088746,5.745722068491886
CLASSIQUE,43400054,10,915646.29,6456347.45,25,2000,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.172685725001834,5.745664364538844
CLASSIQUE,43400055,10,915640.37,6456320.06,25,2000,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.172441103763425,5.745576929391666
CLASSIQUE,43400056,12,915638.04,6456428.01,25,1900,CREM NOCTURNE,Fonctionnement standard,45.17341324259662,5.745595058551168
CLASSIQUE,43400060,7,915622.53,6456296.9,25,2000,GRE NOCTURNE,Fonctionnement standard,45.172238277900945,5.745339721822603
CLASSIQUE,43400061,8,915632.5,6456286.91,25,2000,CREM NOCTURNE,Fonctionnement standard,45.172145260333586,5.745462138481052
CLASSIQUE,43400062,8,915626.69,6456257.57,25,2000,CREM NOCTURNE,Fonctionnement standard,45.17188305707815,5.745375241606733
CLASSIQUE,43400063,8,915622.89,6456226.22,25,2000,CREM NOCTURNE,Fonctionnement standard,45.171602137289625,5.7453130268973585
CLASSIQUE,43400064,8,915617.01,6456198.41,25,2000,CREM NOCTURNE,Fonctionnement standard,45.1713537238649,5.745225918018427
CLASSIQUE,43400065,8,915610.64,6456168.16,25,2000,CREM NOCTURNE,Fonctionnement standard,45.171083506920354,5.745131496740977
CLASSIQUE,43400066,8,915604.23,6456137.92,25,2000,CREM NOCTURNE,Fonctionnement standard,45.17081339241779,5.74503657193839
CLASSIQUE,43400067,8,915598.24,6456109.22,25,2000,CREM NOCTURNE,Fonctionnement standard,45.170557004406525,5.744947672404873
CLASSIQUE,43400068,8,915591.72,6456079.97,25,2000,CREM NOCTURNE,Fonctionnement standard,45.17029583291195,5.744851787996658
CLASSIQUE,43400069,8,915584.96,6456047.82,25,2000,CREM NOCTURNE,Fonctionnement standard,45.17000864023425,5.744751568456922
CLASSIQUE,43400070,8,915578.67,6456018.03,25,2000,CREM NOCTURNE,Fonctionnement standard,45.169742537338685,5.744658372939953
CLASSIQUE,43400072,8,915571.7,6455985.04,25,2000,CREM NOCTURNE,Fonctionnement standard,45.16944785132863,5.744555112355039
CLASSIQUE,43400073,8,915565.46,6455955.11,25,2000,CREM NOCTURNE,Fonctionnement standard,45.16918047284141,5.744462492844756
CLASSIQUE,43400074,8,915559.13,6455926.94,25,2000,CREM NOCTURNE,Fonctionnement standard,45.168928960156144,5.744369507776952
CLASSIQUE,43400075,8,915548.69,6455896.55,25,2000,CREM NOCTURNE,Fonctionnement standard,45.16865875618131,5.7442232579887325
CLASSIQUE,43400076,8,915534.4,6455869.77,25,2000,CREM NOCTURNE,Fonctionnement standard,45.16842224176652,5.744029630167227
CLASSIQUE,43400077,5,915557.62,6456660.55,62,2715,GRE NOCTURNE,Fonctionnement standard,45.17553096986584,5.744674815280269
CLASSIQUE,43400078,5,915572.81,6456663.99,66,2800,GRE NOCTURNE,Fonctionnement standard,45.175557172082854,5.744869594339286
CLASSIQUE,43400079,5,915578.44,6456644.01,66,2800,GRE NOCTURNE,Fonctionnement standard,45.17537561607684,5.744932382754355
CLASSIQUE,43400080,5,915583.19,6456622.7,66,2800,GRE NOCTURNE,Fonctionnement standard,45.17518236716075,5.7449833864314845
CLASSIQUE,43400081,5,915587.79,6456601.17,66,2800,GRE NOCTURNE,Fonctionnement standard,45.174987185458,5.745032384035214
CLASSIQUE,43400090,5.5,915565.64,6456120.58,25,1900,CREM NOCTURE AVEC REDUCTION 33% flux - 27 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.17066943084945,5.744537975912478
CLASSIQUE,43400091,6,915549.54,6456132.43,25,1900,CREM NOCTURE AVEC REDUCTION 33% flux - 27 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.170781102905764,5.744338400446648
CLASSIQUE,43400092,6,915536.61,6456133.77,25,1900,CREM NOCTURE AVEC REDUCTION 33% flux - 27 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.17079720652267,5.744174503176718
CLASSIQUE,43400093,,915217.09,6457621.44,,,,NC,45.184284234810576,5.740766863335169
CLASSIQUE,43400094,,915609.1,6456538.88,,,,NC,45.17441998683134,5.745275937691453
CLASSIQUE,43400102,8,915333.83,6457113.8,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.17967963165622,5.742027937702911
CLASSIQUE,4340033A,5,915420.19,6456839.95,,3000,CREM NOCTURNE AVEC COUPURE ST2,NC,45.177188329612285,5.743005659637709
CLASSIQUE,4340034A,5,915426.23,6456815.49,,3000,CREM NOCTURNE AVEC COUPURE ST2,NC,45.1769663321164,5.7430716914927
CLASSIQUE,4340035A,5,915434.76,6456790.91,,3000,CREM NOCTURNE AVEC COUPURE ST2,NC,45.17674247602185,5.743169349874642
CLASSIQUE,4340036A,5,915449.02,6456767.77,,3000,CREM NOCTURNE AVEC COUPURE ST2,NC,45.1765297858992,5.743340546370959
CLASSIQUE,4340037A,5,915466.3,6456744.09,,3000,CREM NOCTURNE AVEC COUPURE ST2,NC,45.176311291611654,5.743549925726707
CLASSIQUE,4340038A,5,915484.88,6456718.91,,3000,CREM NOCTURNE AVEC COUPURE ST2,NC,45.17607889221995,5.743775179663819
CLASSIQUE,4340039A,5,915502.77,6456694.41,,3000,CREM NOCTURNE AVEC COUPURE ST2,NC,45.17585282736682,5.743991953808342
CLASSIQUE,4340040A,5,915517.31,6456671.87,,3000,CREM NOCTURNE AVEC COUPURE ST2,NC,45.17564544765184,5.744166972191385
CLASSIQUE,4340041A,5,915534.61,6456651.5,,3000,CREM NOCTURNE AVEC COUPURE ST2,NC,45.17545673132557,5.744378063660153
CLASSIQUE,4340047A,6,915609.75,6456559.37,83,2800,GRE NOCTURNE,Fonctionnement standard,45.17460416681505,5.74529327404612
CLASSIQUE,4340060A,5,915621.88,6456299.78,25,2000,GRE NOCTURNE,Fonctionnement standard,45.1722643975945,5.745332726953355
CLASSIQUE,43450001,4,915306.37,6456789.34,62,2715,GRE NOCTURNE,Fonctionnement standard,45.176768489115545,5.7415351570845425
CLASSIQUE,43450002,4,915316.74,6456763.79,,2000,GRE NOCTURNE,Fonctionnement standard,45.17653533048852,5.7416558027435665
CLASSIQUE,43450003,4,915312.09,6456677.02,59,2815,GRE NOCTURNE,Fonctionnement standard,45.1757559649068,5.74155829642155
CLASSIQUE,43450004,4,915333.39,6456770.3,,2000,GRE NOCTURNE,Fonctionnement standard,45.1765887076648,5.7418705161564425
CLASSIQUE,43450005,4,915345.95,6456775.41,,2000,GRE NOCTURNE,Fonctionnement standard,45.17663076482082,5.742032574449817
CLASSIQUE,43450006,4,915362.5,6456782.14,90,2800,GRE NOCTURNE,Fonctionnement standard,45.17668615225566,5.742246113542489
